site_id,longitude_deg,latitude_deg
176,248.73758571688776,35.55233419008285
177,139.22472466819346,-21.253501439026266
178,337.22279594522445,14.583031425757909
179,49.507539892557574,50.52981694700622
180,122.78388637809306,13.398732071338728
181,40.85046764661207,-32.281611963585945
182,332.8897025802826,-72.0263325522321
183,315.84216721715313,47.74826337284562
184,92.85898597745603,-73.22810871000664
185,237.59425657230443,48.538720229146534
186,294.1999920724377,3.3178051891762834
187,199.87229217580645,61.418249038225596
188,190.67420820816233,36.69580710297547
189,87.06682472416261,84.78978294460504
190,33.51699641012372,-17.37211660599155
191,322.99767286319764,32.30164233346091
192,324.1505005787989,-11.311220146541672
193,227.91652461837646,-2.306707126463081
194,122.05072477753224,14.77423259434903
195,125.71544686055792,48.361709810182695
196,261.34404439328614,75.5044167262649
197,322.95969358292774,32.44887438987335
198,319.3511127354422,-9.466240042769314
199,280.75519650874463,-9.049400639805853
200,231.13139261554358,28.370067864341742
201,30.29038739821758,-31.496448228924393
202,58.18633707406096,-51.17383850358715
203,323.47950786974855,-16.903203175111855
204,218.31446147745237,-25.183709838740413
205,3.3109385819866732,-24.040592252613862
206,36.52975543177156,-32.193785907903006
207,238.8606368789001,-66.32153747124397
208,1.8221701846387273,-74.63385121361486
209,57.890898510299515,77.27662695641102
210,197.544164171971,-8.305647336462556
211,249.08227116936956,-13.376370905707802
212,234.70605342093617,21.056879195259313
213,80.73695140580152,-34.29765405200361
214,256.38451968511293,64.14786471961828
215,85.40967149884801,34.9380234794075
216,117.14389133733638,-55.20289004871813
217,268.7369058424887,-9.4878497410253
218,233.86784365699725,49.308987424625485
219,305.72042777790404,62.80597605205319
220,236.74064122812362,-3.738163112137727
221,204.59109720076978,13.110087276650773
222,33.72291641811329,-41.753873951813205
223,132.37768910139607,79.21529973316625
224,95.47285236542116,-32.45632765322115
225,87.83627161647009,62.30861978641569
226,350.28379971088043,17.415161916973048
227,141.51518088003377,12.443313249620445
228,321.1367598637608,1.4541523649743482
229,227.20990535901464,-32.59249135887876
230,286.13206927499346,-40.311582063225984
231,180.94935351786916,-33.98857519369146
232,207.68539846548927,-38.83821520712905
233,177.30636977479102,33.99834436497727
234,70.28747560729602,-17.44255703832394
235,260.08276149414195,-62.16729915753635
236,101.07805047870808,69.75230514648044
237,8.753747915323382,50.136333860351066
238,232.37002652658043,58.81552188046208
239,63.759844586537625,81.81584844939127
240,338.5650903670491,-40.7083967075674
241,343.41428772093144,-11.976820874758175
242,329.35118047936146,31.09622766500744
243,133.25713209196,23.081570836117052
244,5.564381950392274,-43.80516121150268
245,334.1946825315811,39.17316270379074
246,154.14629339423317,-33.44380509396001
247,347.995734855721,-33.52939783905768
248,346.903191752131,4.240827881906867
249,307.0834039682496,10.712435032299965
250,106.00160114505084,9.216903981606237
251,138.6351822966931,-54.788215876235114
252,306.4092017460685,49.018530767182426
253,114.09192185625996,-27.956424573387494
254,61.017388806993296,-47.814123796195645
255,200.44845448500607,51.031894379540354
256,337.01571869788114,65.68604160182295
257,250.57072680299027,46.40692734087748
258,205.2220212321714,38.24549129632275
259,34.98353775747667,18.0883986565307
260,221.4026016117011,5.837921466232032
261,356.4193860375348,-55.692699054264466
262,50.43024548514865,-10.550003851751825
263,186.59867485094523,-14.751245269644258
264,315.85430589406394,-28.71756849302254
265,266.6767023915136,26.54113622185391
266,250.92566675829647,-0.4726113065378428
267,252.89427023535936,-56.91981913656517
268,129.41681443911187,-34.030462258944155
269,105.69306393521761,21.501003805759808
270,291.3700159722649,-57.96651791031999
271,291.6408220845051,44.620988013436055
272,312.14603468883735,-0.5561757706517056
273,328.76659892032967,-2.2251736929221835
274,184.08326358993762,10.650379880305238
275,180.54586608739186,40.49351152874341
276,287.38626442803906,-17.720962408105862
277,233.98701507999544,20.856725241249137
278,252.7080758127732,7.554195303913431
279,286.4853609969964,-27.77129824017895
280,320.4019230543239,49.223234951652636
281,121.67825646655288,36.50208531453857
282,135.20986295037983,18.47577489146593
283,33.83349834271284,44.520423104633885
284,208.18085075862263,47.27244804059843
285,12.93921856682715,24.628055107223133
286,167.61528652768567,42.37861005051819
287,195.3520684947276,23.262414384449556
288,103.15485076618239,21.117487578011747
289,212.69997380484386,13.722682964951673
290,10.980089978057794,30.360118619816348
291,13.44534794971719,-43.06203355905632
292,296.13620183747696,49.61796777164293
293,129.66863090805464,48.046450554074845
294,45.741784554678524,-70.30593092965711
295,188.00757361972958,40.66487437399385
296,277.1976791154999,-47.924313066893546
297,77.69556989886354,-19.254348192039657
298,224.24057129484007,29.14467350983238
299,30.725087397756475,-42.724994978467066
300,18.60541962069877,39.48929555436887
301,191.28766736453326,41.62622011094153
302,194.62864377963834,0.8557710719416463
303,229.47476453935437,-80.83302527416043
304,261.3928801401581,-25.20914675653644
305,351.30674860651243,13.524070010229607
306,185.86812538843031,74.23251502548337
307,116.26433025884855,15.285388078599595
308,286.2670301167333,-28.71106201580605
309,97.49961045434672,15.54596813628153
310,158.029711454029,4.586884989583311
311,28.244297283215744,34.034416529463456
312,9.126267629564703,-51.81684969243699
313,346.55342928405304,31.470252129768802
314,300.9528433843941,4.734186656293176
315,250.55071419373127,67.81720578130155
316,147.22305998913714,-18.436633968304193
317,62.38595522550448,15.381439116373528
318,56.31733536159098,59.77511099451755
319,90.08744333925432,-52.65341801845037
320,197.72159929420337,60.98077374412445
321,257.25453217202244,22.072000845509436
322,237.67105561838324,-59.80581868452833
323,100.77620290053943,-23.45775918791776
324,343.7515010387499,24.603994289973016
325,265.64289001047666,-59.91684149898626
326,199.56745890410426,9.458949341541086
327,220.21946864436683,-17.952828456394812
328,151.05602247400435,13.994634792950109
329,89.18315622041669,-65.30106332627687
330,128.15016431445417,47.99390257582315
331,272.82459976717286,71.25852367726978
332,5.181655906712113,69.6780097042797
333,41.786150582489846,29.95394143037165
334,16.56095112783099,-47.716724971919064
335,14.662368834829248,31.099535821998792
336,307.9658102439626,-71.95733912882488
337,253.31682937680853,-72.8921844924582
338,170.70257847143705,-20.65742007176442
339,35.22029783436054,-1.3015064431607186
340,176.98171504205965,32.73912547870422
341,170.44983748100367,21.5055132097211
342,62.35267316760546,-6.2112518753147725
343,156.1865937256703,-26.920044315008084
344,143.46170438305444,83.85222934582161
345,221.70603529879793,-8.49003490206259
346,228.63371431235177,-5.579450647435266
347,16.309443517936025,-42.27985015704655
348,134.86054126552963,36.129982862491744
349,225.3095696571251,22.79060696488132
350,181.12905308883157,-33.949416738902855
351,308.33634282779605,-56.64061901124049
352,237.12970738282021,21.16153638906762
353,58.65639374931469,18.00032737937481
354,25.404749064154743,-26.96723814367978
355,231.2709401542736,64.38602696856472
356,9.544071794983854,-44.257499909591985
357,210.8792092584468,-7.777725626653179
358,338.4828869129847,62.52743615066245
359,207.17070403531642,-9.238552629782262
360,139.7411734343479,16.084331124454252
361,231.58375863924715,-11.818447340924635
362,164.971040576946,-26.844432232241004
363,196.42204415373658,75.45604997575487
364,338.92733115954906,-10.447353915842385
365,138.99694960827873,52.017467174192944
366,346.02860297660914,-32.68981940696709
367,325.92623110418293,-35.014980534430194
368,70.48480852414671,-69.67407102316318
369,24.970068315059564,17.65794039963596
370,36.2800804958736,-15.245017380536453
371,6.559857234557902,46.77890134381843
372,33.99946587213422,-3.0713893318441876
373,245.88243842988845,69.45336869200216
374,25.627913445682434,-38.97262184387489
375,114.83122690575405,47.49737092666955
376,304.15511194900364,33.58639161550238
377,8.377896864897311,32.80923517351864
378,293.2086537320169,43.59579991462643
379,101.46771891842397,31.469726599888375
380,42.53933794379625,14.6219840101909
381,250.82537953109426,-47.51975627643674
382,226.41942484075824,-69.21968764616187
383,315.88992486973905,57.31961645481586
384,264.6255757693989,13.491471819821683
385,289.2531349385455,36.37549478663708
386,101.53244612567033,-2.117864793174377
387,63.878235760700214,-49.941132814200074
388,270.221310590709,-48.5582003500262
389,290.46050613621503,21.785359642169027
390,356.5818511202424,-8.012446165101025
391,148.54236368811354,-36.79477299900789
392,133.92651088540197,-0.9632393664838474
393,279.50866586711885,-60.643016476587405
394,122.68927449108642,9.435825307606748
395,335.0726372172833,-27.517091532013936
396,309.02859066348424,36.52105885834098
397,154.43784985500662,-22.288848731561316
398,270.3135844049391,-5.138277574300787
399,271.63543467048567,-77.62313907035437
400,37.12459278093574,-58.77147197959994
401,324.919046404644,-12.416283368654717
402,181.89085408122858,-2.2994574322439263
403,297.524687798787,11.53936223853789
404,115.21785637102023,-24.624833661067427
405,322.3883622586321,22.95224522435427
406,140.11260434429872,46.07469481343426
407,3.9015545329074093,34.03519002696805
408,325.93751151093494,-67.03778786966615
409,32.863203643008084,-2.2343055407829127
410,114.95290953254936,-52.198563278484244
411,342.02230813828976,-31.058297947199392
412,342.2185728975202,76.73648980159929
413,206.437639724383,-45.64392971722148
414,227.46139638112774,-0.1274083344088126
415,161.4403879121951,13.668941970010025
416,105.55587781130323,23.886736964062507
417,118.31923633316974,6.851553377959874
418,242.10664418773382,-78.65437228764
419,270.8548305975648,-20.3086586680257
420,284.9684557413055,2.0300295293772876
421,284.26253140603944,-55.51424676310236
422,32.83419709752853,-17.382308803906426
423,177.99130969292935,-69.00213544487963
424,20.721153605991944,-57.4415630016243
425,197.8303976365448,-11.897029106574777
426,158.95098049441572,-47.27076680355094
427,319.57350579298793,7.763344027524482
428,126.32940451874833,22.267416314034648
429,42.14412591393811,36.95398240766408
430,51.47700553902091,-36.848379772980095
431,274.14382741829,-41.68499793172256
432,222.558502793854,-52.266356988323025
433,36.40416340420449,15.834554365678216
434,30.278450201399075,24.390375808401814
435,252.3488873252832,-69.52545920388494
436,26.19468229110967,60.74161528747189
437,295.86962134452824,-63.644578362551584
438,254.24720177633864,4.737608195973806
439,29.285561031083912,24.71601753791333
440,30.541577070669092,47.89678729774773
441,355.1902482604232,25.3517246910029
442,134.7374864722033,37.11783040984058
443,133.43117294408074,-18.729437968261152
444,292.6078442127009,39.024321667101404
445,341.0094878581891,-57.11587257580885
446,354.9603829762335,52.151257138207505
447,271.216146693219,5.461953527089605
448,135.45345079112968,39.38999287109705
449,30.060258011520755,-5.47223784253255
450,279.7728897338772,16.687729798871175
451,201.02552990488982,3.0269299083205397
452,152.71992332891145,27.59243639460683
453,326.28757863410493,-56.79745974115542
454,40.03109363021448,-61.55753638782517
455,177.34503754470927,-30.384042961809527
456,4.087312116270865,-42.91484469504158
457,168.71783111788545,48.036173710665544
458,20.269179245461444,-34.16458362798842
459,42.77444985650589,72.12538989967534
460,42.309448839757756,-19.038802612533175
461,233.71570876178288,-39.47668449428423
462,268.5761565355524,35.40814300486624
463,210.01275543497746,18.506700156265723
464,346.3821174508351,-0.20675611328300647
465,134.95340862853348,6.35723149146672
466,102.85635106146987,26.002066055666383
467,312.6956861482057,-32.8942726116594
468,80.49450186700295,83.05744149963651
469,346.7601141986201,71.72937326353023
470,4.375610888333883,17.496730268375444
471,349.15637761475006,-36.93546487414329
472,15.537568302207399,21.12823296285606
473,320.8115209313056,-58.8264357498569
474,189.97239927106796,-69.83354029821331
475,357.4673266029481,-28.98851047521086
476,26.566763304743592,-4.287092835569126
477,199.3875423844755,47.437929224335505
478,348.9489128228756,27.022357045837282
479,188.31522390125357,29.039537365406154
480,226.5835097286945,-8.56975199154816
481,250.46952803446217,-17.946572586458174
482,163.63478331639834,-14.946824737552376
483,225.92090883026282,77.23879139947144
484,210.35315229231608,-66.89417671232187
485,324.41688377675604,47.228099366269824
486,16.360696922924834,9.053161479809432
487,101.14674825320292,-7.051945859457021
488,342.14813426756115,26.776751206860723
489,320.4949622007299,-1.5278078338253778
490,164.03643100285666,48.31794334551474
491,223.24773520855322,53.264358355646955
492,99.85722587320777,-9.007174815682419
493,67.72361750055407,-26.509385571030975
494,166.93142577839356,10.64368056485685
495,127.20680208937901,55.56079179211408
496,210.11620026631394,-35.35744675972886
497,27.98446930739454,14.236987701883066
498,350.78213075981995,15.255298910875638
499,355.03586801265703,27.789598459766815
500,251.33821704710823,-47.46501059761471
501,192.99469188388335,25.572314454750696
502,111.42994186307799,54.89156342551077
503,292.96620709450156,-39.839095295421885
504,246.50322211939655,-31.662410211935878
505,58.54209816416087,70.5255389469553
506,327.93378641778327,-39.64627551484952
507,296.1134074523408,45.13494223607875
508,341.9279687850927,-0.8849276507307735
509,261.2590230198096,-30.367062633822798
510,220.82947053688434,47.85933292903554
511,150.5674930646228,-6.280123549652373
512,335.78225400744475,1.6981923125742213
513,311.783000220147,-16.351735858568162
514,16.278721238228187,10.713708172037215
515,9.49211081901072,-42.295332213458124
516,135.52681207609785,-12.58201698662512
517,291.79919908145985,69.85509846882266
518,355.41940655338,-28.92950413311408
519,54.15008079727015,18.268674642809586
520,213.88705752676864,-20.464066529137014
521,137.12070838716775,33.15776423878136
522,349.16918321325716,-47.58278254547645
523,303.1628123288551,69.99153674288132
524,301.79833369600965,-5.302896072677598
525,168.7295375261893,-31.863613274639917
526,149.33502084155944,-58.54019497265264
527,98.42654589505425,-41.33681031910743
528,20.29517879433376,2.26651867469549
529,311.30005545181916,-19.025785664402818
530,292.6443632868279,41.129772651084984
531,359.898362383007,-7.945144905255347
532,358.78926134660594,-30.17027240710084
533,199.9554140169459,13.549772831410692
534,276.83546946498376,24.42831523105059
535,340.1156627576741,-41.75265098627008
536,305.87306064386814,-41.664036097097096
537,89.04531662755116,-67.91958002904684
538,162.19588871163367,28.21646668801761
539,46.497389454538194,19.123718965036318
540,343.45836981314005,-2.9083362658935243
541,218.2228684023168,43.498919632847084
542,82.31140998124658,37.68647902836539
543,241.81224638610846,9.829028591693188
544,222.5261665648425,47.437721706972184
545,128.93857849182257,-36.03770924850015
546,40.88073319186645,-50.910390030063326
547,241.76635041340782,-27.419426445981443
548,187.31077232536558,-62.353376684830636
549,278.03462102483013,3.574082269756275
550,187.25886040031762,60.83399521286074
551,306.78534011467445,-67.11878270011798
552,198.68646195881482,-49.0935862434597
553,201.93766975273905,-5.485966324631647
554,315.5952969570042,60.19822248163507
555,145.25383183646295,-21.573087800760945
556,48.245482242230665,0.8290769391912107
557,10.36176347280203,-66.47044744924517
558,271.8494120425028,-44.693462717895954
559,223.31143848724727,76.72028183612495
560,253.4687165157205,68.47185046261292
561,76.66709814320787,-81.93928656959682
562,49.09373121123711,64.63853454148096
563,5.236079640437494,16.15518303753332
564,126.21152117037491,47.37795413111814
565,212.37036726766792,-5.193539617589394
566,141.20785623590365,1.7874631598427015
567,157.49097192854245,-1.27819377560553
568,325.49713001774944,19.49523814445334
569,125.37196812838813,-46.11209660500273
570,185.03621609753188,-70.06042877394185
571,282.11508458681146,-22.5903680348638
572,142.75540163565725,24.164733139955118
573,223.95121208203446,-36.60486896053996
574,310.45093514882825,20.29567579847952
575,341.8274245167512,70.02203595396382
576,52.946453134453655,-54.31129705743689
577,333.571545058138,20.1942636139306
578,177.16186550863372,-6.459424486348723
579,92.96797978762501,47.41586714046434
580,165.28887224577406,-40.2182109699788
581,352.8117271027717,22.659379687222412
582,177.34251383743305,42.54978480945694
583,118.35057970350296,62.776452439102506
584,228.02430755402128,21.49968161911997
585,86.4524227601495,-0.3237499196790026
586,27.31079811911901,13.632563541764952
587,46.39669988783372,47.545191177430226
588,46.09650202479808,8.118419205340956
589,54.684969664425964,-69.9219569225435
590,49.97778215378764,59.530294027199346
591,230.71490812915727,22.275066717228015
592,65.47683038369213,20.67255813857581
593,124.44022199659076,-34.656118472216676
594,322.84382756616424,18.52817425004568
595,170.62619049463405,-12.255483000307365
596,240.32078586756975,17.605774407680627
597,62.03515363258674,-51.888758104535555
598,69.22404677112148,18.402510267214055
599,14.71270185593239,87.22511189425367
600,60.816622705979235,-64.63216151712771
601,100.2925220515051,72.62071223889006
602,63.72377433962886,-10.73017458386201
603,31.93291215254002,47.85993907460493
604,43.42891359621629,34.38638843930898
605,165.88035649178127,7.702679053928449
606,74.2801386260853,28.483027999257416
607,131.13714997730716,49.203162664497576
608,181.23021750774848,-11.053140919629087
609,248.5421383065715,-20.238801289671443
610,14.152370342795617,19.58389579692887
611,287.7877436072553,38.00221102088571
612,226.0441402167268,31.639318515540474
613,29.433251501593887,36.557363659749875
614,314.48830467843976,-7.402182461844092
615,331.51406419145275,39.46957849290117
616,21.98806554775095,-49.42735202269222
617,99.67595333299333,5.104826186402164
618,290.2324607255021,-81.29575564563433
619,269.37348853811704,-20.537988465878968
620,66.42756696829584,-15.490400937107253
621,75.3657564012157,-11.984942102737847
622,133.36995700489751,23.012653830431617
623,174.4282746687677,-12.87846897843498
624,222.57171775090654,-5.889644489421897
625,132.80891024511808,-31.66230170644404
626,166.51249780793324,-14.68450903548316
627,269.0895377281524,-33.05615498889256
628,13.205953040615244,-58.60630795744018
629,90.87729996384746,11.940581150324306
630,256.80585091843886,19.65925110375869
631,322.27446156739177,13.8263877990792
632,184.2038791616398,-4.187000036274284
633,191.56085469551363,-13.91182858780671
634,38.58192408231938,46.60772475360653
635,161.06845205644368,2.1871426406151357
636,191.74221592380832,-2.3862709013688317
637,87.28938130850268,-71.57095335085103
638,96.92756314177716,-18.51206518718695
639,135.82229871766415,-13.863450362992467
640,7.2256311999814935,-11.674674044230755
641,115.9484996099442,9.226906633171197
642,76.12128251875606,3.8534726546514833
643,117.89904678404926,12.463063442471423
644,43.11436745493044,31.9896810913529
645,320.58982106636216,38.7535268890685
646,213.69328327945752,25.864615033219906
647,244.47683489201623,65.65049697671759
648,284.1016458986418,-74.47951263374884
649,179.4391916144606,-37.47708094114856
650,31.291303711472533,-80.02196478895135
651,193.3583550546772,17.154504897491904
652,211.2628024875165,52.75559419469592
653,268.3582107063588,-30.86622902754553
654,155.39743664268457,58.65704348438616
655,45.928909006402954,-61.5779203069884
656,102.1593260875408,60.32782825502649
657,130.70962670350863,-17.262782267057503
658,232.53020687937644,-52.859594526248856
659,205.48018968080825,-1.6191926582290392
660,128.19482132322466,-29.10731059779583
661,355.1454895654727,-25.48369314330303
662,218.07893496847936,-22.66982120395012
663,85.40164502495801,37.30456633589587
664,36.64169014334535,4.4921525491219825
665,55.029290106359525,-22.171772667884397
666,88.54478221842292,12.748245408533336
667,57.84529437344004,25.613698394096545
668,67.16412865847008,-27.048978514827482
669,102.63426072978496,-9.956578721166537
670,62.41449430611174,-49.132769340381174
671,322.835552865513,-39.620624079969076
672,28.884148438191193,21.237562137067258
673,188.8241002452917,-39.577644498545794
674,147.74285771627814,2.884729972544264
675,353.6563020870983,24.714218969950807
676,40.334004780498844,-51.836079588080906
677,143.228015656467,7.736903598541687
678,349.0093559791328,-29.13535328787202
679,311.5825653218329,67.79744738068413
680,294.1459455417408,-1.8858704939082571
681,92.84501773617833,37.73317740551564
682,61.51953146042369,5.7652616748711125
683,240.71155917279512,-65.94785875940866
684,334.5753560859309,15.444376861159057
685,200.4346414850147,64.52948155312383
686,205.78056820916393,11.725532368578016
687,100.79247371770231,39.67095617540814
688,277.01745594909727,50.21158418851644
689,67.33574948070842,-32.94546002681017
690,116.52452510552773,-35.163407428294704
691,153.15711790191003,12.824295566077652
692,182.7397363264038,-10.249971755791194
693,87.26750366942889,42.821970278562084
694,41.34125690611327,53.13451882482728
695,219.82321527898773,-17.04707034416694
696,103.90699916649208,-31.753029296086083
697,209.24575971214043,34.128514707808435
698,55.57057749871284,-26.76857578917786
699,173.21043666773429,40.18282005218034
700,191.7321957185709,-8.773195085132357
701,18.65647325607369,19.57860675707245
702,121.17754014981142,-53.99145970676204
703,48.389283698030724,14.342554571084236
704,22.814989370196386,-5.535624858871813
705,356.38568366038027,9.974910913157004
706,116.04738419090027,-41.60347645444867
707,291.5548005076686,28.277830506568627
708,91.67063571495498,46.5182969935826
709,245.34098000061454,-34.50793733228802
710,273.68202956028716,-53.956537487823795
711,214.42994661882395,-72.31156458514579
712,169.76742787805702,16.495677029847073
713,148.26272909301667,12.367897653732427
714,125.5925759554783,5.358939307453198
715,334.6304919292173,-32.41893569035072
716,299.0229868035825,-12.602628258391888
717,347.4096878399445,10.891669554103686
718,44.7470004547961,-0.3704932658038871
719,263.11229107331195,77.30951513023355
720,337.8025644555736,-46.64553503926254
721,65.24390381963765,22.97248974478083
722,23.938656252039898,-11.032306709113797
723,266.8034337444212,-8.2562612776358
724,206.8103207447683,25.797736490564674
725,303.05835963297795,22.63581288528205
726,50.318055585464215,79.26893537591543
727,286.29623226956045,-48.005702711115106
728,72.58583521718802,-52.35223355766277
729,58.91613943165362,26.65887394354897
730,59.13568725515746,9.019687322942985
731,293.2468992832976,-26.851436584364336
732,239.47099945063206,-57.26294993814804
733,188.30355291688298,-55.96373826455914
734,129.17897428446088,52.03453958868142
735,315.79219469271897,-38.04392055514137
736,141.28023867214876,-20.68665008593412
737,293.9757982097678,-33.14003624318663
738,158.08856708527864,-16.858398351845864
739,135.69999459296673,-59.44621192907829
740,166.5647228410583,2.1846204524628945
741,108.49603469909114,-59.85700860739155
742,269.1393768634504,36.92098071557903
743,180.9793404332925,-32.17965947390367
744,83.59657025285422,4.589935440291612
745,323.84684637884465,49.478144242367335
746,138.20083969435612,17.56302728555292
747,195.6790300010359,3.7794243664024094
748,326.3299599472369,-20.568838059444886
749,224.72567852903717,-19.511507361335546
750,42.083294655011066,19.814371481267543
751,338.33956450085105,81.21887363352295
752,225.97489910571045,18.885524239601367
753,120.56602127655101,6.6363202783448685
